"Entry_RSI","Armed_RSI","Stop_Loss","Sell_Pct","Avg_Final_Equity","Median_Final_Equity","Win_Rate","Min_Final_Equity"
15,35,0.03,0.5,83300.2457099205,92436.8085206915,16.6666666666667,30793.7719311883
15,30,0.05,0.5,83278.0097877572,78210.384238401,33.3333333333333,23586.5969730139
30,60,0.09,1,83259.264414079,70735.7410885054,16.6666666666667,45395.6575988007
15,45,0.1,0.5,83257.2342606065,73395.6618710494,33.3333333333333,32011.6568014735
20,40,0.1,0.25,83241.9651574052,82685.5854777,16.6666666666667,42813.1174420637
25,40,0.01,0.75,83176.8123640226,63890.1123207683,33.3333333333333,61539.6559639305
15,55,0.08,0.5,83159.890141824,49551.5395064639,33.3333333333333,25735.7741262376
10,35,0.02,0.5,83139.8238420652,79976.6287140187,16.6666666666667,40250.8928348793
20,65,0.05,0.75,83134.5462907409,79405.7325554044,33.3333333333333,49242.7309411478
30,45,0.04,0.25,83130.6535573995,85546.0853210825,33.3333333333333,52901.4836693919
25,50,0.01,0.25,83111.7093822114,77444.8674011405,33.3333333333333,50894.7266657722
15,45,0.09,0.75,83099.4958280701,69527.3829582882,16.6666666666667,22147.8670049006
40,40,0.03,0.25,83074.0224835771,74044.4732261726,16.6666666666667,66452.681110903
35,70,0.06,1,83034.3664241851,92724.3843977894,16.6666666666667,51901.5208827734
10,40,0.01,0.75,83024.9849377384,50250.2773432559,16.6666666666667,26055.0772762197
30,35,0.09,0.25,83014.9619128648,81290.5363910967,16.6666666666667,70480.4232083833
10,40,0.02,0.75,83009.5594407592,48076.7655581121,33.3333333333333,10197.4677657378
25,45,0.06,0.5,83004.9377542935,81171.7316269588,16.6666666666667,38585.0907155401
30,55,0.05,0.75,82984.5576769695,71874.2458406571,33.3333333333333,53883.394468345
20,65,0.06,0.75,82976.3409653007,80333.8235817757,16.6666666666667,49242.7309411478
40,45,0.08,1,82867.5822051863,81867.4532839347,33.3333333333333,43933.223572073
10,70,0.02,0.5,82861.6107303191,90990.0074300146,50,26224.1685916138
20,50,0.01,0.25,82840.951658279,76335.6981568617,33.3333333333333,42369.6644338835
10,55,0.09,0.5,82782.9328117871,66257.9348367816,33.3333333333333,18661.3457386923
40,60,0.09,1,82772.3762138025,78428.6380616296,16.6666666666667,64029.7848310232
30,55,0.09,0.75,82722.2228529566,65169.2699255079,33.3333333333333,30752.1968364495
30,50,0.01,0.25,82665.1241722958,68428.3281811672,16.6666666666667,54283.5444092572
10,70,0.03,0.5,82652.3692138697,90605.734439013,50,25966.8330417776
35,35,0.05,0.75,82643.0600071817,73881.6711459517,33.3333333333333,31447.7462178564
15,55,0.05,0.5,82510.3402166259,58874.5587184211,33.3333333333333,34761.5761313608
35,70,0.05,1,82479.9124489788,93710.9994616579,16.6666666666667,48397.2482233167
15,30,0.02,0.25,82451.4738229593,56786.6503292489,33.3333333333333,38646.0156511927
10,70,0.04,0.5,82449.821778737,90221.4614480114,50,25752.2725280333
25,45,0.06,0.25,82409.6477746493,88793.9371716297,33.3333333333333,34377.647573223
20,65,0.03,0.75,82405.8022576048,80301.6194529,33.3333333333333,49242.7309411478
10,40,0.01,0.5,82296.0534181839,54880.8164503604,16.6666666666667,27009.7182303956
10,70,0.05,0.5,82244.4346776725,89837.2394570088,50,25522.5814703941
40,40,0.05,1,82220.8573504003,81196.8111964262,16.6666666666667,50606.7439755141
40,55,0.06,0.5,82219.1048411124,78206.4438752736,16.6666666666667,58429.2513959432
20,65,0.07,0.75,82194.0684736142,79381.1018606835,16.6666666666667,49242.7309411478
15,55,0.06,0.5,82190.5381575992,54671.0459049545,33.3333333333333,34627.2553738573
20,35,0.03,0.75,82179.9535352683,65396.5378109892,33.3333333333333,33158.8320152195
15,55,0.02,0.75,82061.5214037672,68911.0895782257,16.6666666666667,32011.1172034064
25,60,0.01,0.5,82047.8121676587,75255.668613376,33.3333333333333,37250.3819476488
15,30,0.08,0.25,82035.7017415704,55118.8466887748,16.6666666666667,30573.6003561497
10,70,0.06,0.5,82035.1145942935,89452.9664660072,50,25263.5564690351
15,40,0.04,0.5,82027.2411334692,81591.2999760942,33.3333333333333,50632.7415594369
20,30,0.07,0.75,82007.4235008063,76580.0078036911,16.6666666666667,38912.7856458437
35,35,0.03,0.75,82005.9478760416,88070.1399563819,0,42989.0457537591
20,40,0.01,0.75,81902.6179581271,69039.7988689187,16.6666666666667,43615.6848001009
10,70,0.07,0.25,81895.01204719,86635.6857934308,33.3333333333333,25095.8424311495
25,60,0.01,0.25,81886.3711355122,73316.4608990011,33.3333333333333,32555.7921696106
40,55,0.05,0.5,81872.1583811731,70665.3576013397,16.6666666666667,62815.6609985551
35,55,0.03,0.75,81871.395254977,77087.2665590648,16.6666666666667,48581.9480666217
30,35,0.06,1,81781.2042251546,84599.1356389248,33.3333333333333,34109.1089891648
20,50,0.01,0.5,81704.2769614739,71400.7016328183,16.6666666666667,46668.8219284737
10,55,0.08,0.5,81637.1883693745,66257.9869367385,33.3333333333333,18661.3599386919
20,45,0.07,0.75,81610.1459854247,85485.3226041733,33.3333333333333,42056.6579874337
30,55,0.05,0.5,81606.2080405697,71754.395514224,33.3333333333333,50681.8960176006
20,30,0.01,0.5,81582.0713975175,71183.5190367383,33.3333333333333,35470.4961348653
40,50,0.1,1,81557.8895844023,67358.5391273499,33.3333333333333,55169.5290852547
20,55,0.05,0.5,81467.1958897989,66493.9245049332,33.3333333333333,41016.5996632004
30,55,0.07,0.75,81428.1652235396,64406.5739668788,33.3333333333333,39569.4286014229
40,40,0.04,0.25,81418.8288322345,87069.7646419387,16.6666666666667,53735.3168192356
25,45,0.04,0.25,81309.341986477,87772.9795485499,50,41824.8754122448
40,55,0.05,0.75,81303.3048191445,75828.904104256,16.6666666666667,57881.2520440488
40,40,0.08,1,81289.4593559412,63348.3956619883,33.3333333333333,35847.072718122
40,55,0.06,0.25,81266.6478670286,72022.6229051598,16.6666666666667,53648.7552801741
40,60,0.1,1,81259.2265285452,70804.08797912,33.3333333333333,56856.641959703
15,40,0.06,0.25,81251.368922091,91375.4285719664,33.3333333333333,45778.4978068333
40,40,0.07,1,81251.0139773345,71124.6930307907,16.6666666666667,59258.5526607997
15,45,0.08,0.25,81223.3288833625,69469.3134819686,33.3333333333333,39981.4743472308
10,40,0.02,0.25,81212.02042779,64400.6129255862,16.6666666666667,9912.16924194098
35,35,0.05,0.25,81192.4376095275,80748.9577119655,50,26996.5438423553
25,65,0.07,0.75,80949.8975327394,81657.4693064621,16.6666666666667,49242.7309411478
20,35,0.04,0.75,80915.9104057002,65894.7872963691,33.3333333333333,23554.5060290992
25,65,0.08,1,80871.9828486745,75816.2232448268,33.3333333333333,48129.6303210258
25,35,0.02,0.25,80846.7609341805,82215.8135720013,33.3333333333333,32564.4206141686
15,40,0.01,0.75,80837.6212895227,43112.6398800559,16.6666666666667,32568.9655916053
35,35,0.05,0.5,80827.3459626864,79391.0961179028,50,41665.5207718226
15,40,0.01,0.5,80809.2733671133,45672.9780553918,16.6666666666667,39588.6454192689
20,55,0.05,1,80801.7153883785,73191.470531857,33.3333333333333,24581.9804110944
15,35,0.03,0.75,80775.3495532657,81531.12970108,33.3333333333333,28174.887186854
10,40,0.01,0.25,80769.4996060403,59196.8859009958,16.6666666666667,22989.8884018826
40,40,0.03,0.5,80758.6147536076,77412.9736970971,16.6666666666667,65420.8881419193
25,35,0.01,0.5,80751.5234714223,85284.820019104,33.3333333333333,39739.8767354286
20,45,0.1,0.75,80670.7071571202,59677.3651348981,16.6666666666667,53634.6184926451
20,45,0.06,0.75,80645.8018890922,81364.5557907754,33.3333333333333,42563.6456067699
40,55,0.02,0.25,80639.3328780011,72286.5020268968,16.6666666666667,65253.713111239
20,45,0.04,0.75,80639.0470166237,88980.5199169469,33.3333333333333,43628.1695686191
30,55,0.05,0.25,80631.4398874257,68833.3208504343,33.3333333333333,49193.7884123212
40,45,0.09,0.25,80621.4599252471,76547.1689014697,16.6666666666667,45243.8561921924
30,55,0.03,0.75,80592.5642177387,66905.867163857,33.3333333333333,45197.4012272391
30,35,0.07,0.75,80590.1687899245,83340.5907395158,16.6666666666667,44251.005621003
40,55,0.08,0.5,80582.0160621401,78054.4109391791,16.6666666666667,51869.5966305823
20,30,0.01,0.75,80533.7005795256,67363.4540629482,33.3333333333333,36514.6682543445
30,35,0.06,0.75,80527.5848662422,90942.2147473746,33.3333333333333,26319.5093496704
25,60,0.1,1,80493.6270374338,75859.4626172006,16.6666666666667,46759.9337821961
15,30,0.01,0.25,80483.7217795545,77685.2157416314,33.3333333333333,33378.4141093516
15,45,0.04,0.75,80401.1922372732,74632.7484680423,16.6666666666667,29297.0283149254
30,55,0.08,0.75,80393.8868543724,56360.7801122431,33.3333333333333,36738.1901870984
30,60,0.1,1,80376.4061908444,70264.8943188965,16.6666666666667,39913.5903890372
30,55,0.01,0.25,80355.8180288026,70747.9052317479,33.3333333333333,44427.2535723972
30,55,0.1,0.5,80323.1421910544,66952.9153428283,33.3333333333333,30137.9539034581
35,55,0.05,0.75,80308.3658707124,75921.2199479764,16.6666666666667,49318.71910812
35,60,0.1,0.75,80300.5172868798,79581.9372752135,16.6666666666667,53618.9026830491
35,50,0.09,1,80283.0750123092,73922.4863265813,33.3333333333333,46312.5982544947
40,55,0.01,0.75,80231.793481827,70965.6442245506,33.3333333333333,49458.3833752042
35,45,0.05,0.25,80216.3781788439,85029.4097494271,16.6666666666667,51162.0799784535
20,65,0.01,1,80135.8459577695,77473.2878014183,33.3333333333333,48129.6303210258
15,50,0.05,1,80126.46415378,61820.3965916842,33.3333333333333,15344.0782673478
15,55,0.04,0.5,80105.8882796926,54173.3161176805,33.3333333333333,35817.0768676096
30,35,0.03,0.75,80071.7637640376,77115.1624181767,33.3333333333333,50650.7981155848
20,45,0.05,0.5,80069.0307913484,82594.6933013047,16.6666666666667,46163.2447706807
40,55,0.04,1,80036.5188622555,61427.3134984031,33.3333333333333,50471.6239535045
35,35,0.05,1,80007.9357701392,80186.9914035469,16.6666666666667,51547.0577244527
35,40,0.03,1,80002.4819001728,84469.4957761472,16.6666666666667,31888.6428425777
20,65,0.04,1,79946.7533464416,73155.2025673676,33.3333333333333,48129.6303210258
25,35,0.04,0.25,79884.7842185001,56965.2759055811,16.6666666666667,13581.6573479557
35,45,0.06,0.75,79830.2089494074,84049.9041121119,33.3333333333333,39303.8988449239
25,65,0.09,1,79819.3480374797,74216.2729559326,33.3333333333333,48129.6303210258
10,70,0.02,0.25,79784.726576843,88660.6512460125,33.3333333333333,16599.5568283629
10,45,0.1,1,79770.6686845839,81523.282684803,50,38846.5494027257
15,45,0.04,0.5,79717.3987013709,64381.2680265818,33.3333333333333,32842.8209358907
40,35,0.05,0.5,79694.4465917943,78710.0215348011,16.6666666666667,38805.9034800183
10,55,0.02,0.75,79684.8461899072,71423.95163411,16.6666666666667,25851.8551848942
40,45,0.07,0.75,79661.5196351846,70751.8709856805,16.6666666666667,52073.8166942382
40,35,0.08,0.5,79636.6787453992,77607.5982672703,16.6666666666667,48519.8199621892
10,70,0.03,0.25,79605.3403286864,88255.6887554956,33.3333333333333,16449.8083309042
10,40,0.03,0.25,79568.8598060578,67846.4739095925,16.6666666666667,14615.2290201908
25,60,0.01,0.75,79516.6617219406,74675.9011500779,33.3333333333333,37118.1411282557
25,45,0.05,0.5,79496.7685747444,75401.2236947902,16.6666666666667,43263.0611760396
10,70,0.04,0.25,79431.3607786716,87850.6752649796,33.3333333333333,16337.1800718975
20,55,0.05,0.25,79429.5582645237,67562.6046941276,33.3333333333333,45259.3812183183
40,35,0.06,1,79397.5772215251,85557.9080355036,16.6666666666667,41749.9088331794
25,35,0.04,0.5,79386.0688878142,54979.2813061348,16.6666666666667,20277.7438074577
25,60,0.09,1,79280.2263451465,72844.5885985315,33.3333333333333,41754.516439085
10,40,0.03,0.5,79268.9745512944,65118.1481034188,16.6666666666667,14991.6788107204
10,70,0.05,0.25,79258.6557235536,87445.6617744637,33.3333333333333,16226.871281203
25,60,0.02,0.5,79231.0827655311,81805.5986033043,16.6666666666667,35840.5040245828
15,50,0.04,1,79220.3141367891,61902.3766566885,33.3333333333333,15423.7346956706
20,55,0.06,0.75,79156.3629573678,63021.0037200502,33.3333333333333,33185.1642756182
40,55,0.09,0.5,79151.7816198332,71333.5129435209,33.3333333333333,41884.1719392124
10,30,0.07,1,79112.6783469325,60211.2845979548,33.3333333333333,8605.80407339574
40,40,0.05,0.25,79080.3271829482,72723.9842791979,33.3333333333333,56347.8992232078
10,70,0.06,0.25,79079.4642793573,87040.6992839468,33.3333333333333,16080.9021556973
35,55,0.03,0.5,79055.1047541461,72572.5049780781,16.6666666666667,52688.110299991
10,45,0.05,1,79032.9867537151,80483.3309914321,50,12367.2681474268
35,35,0.03,1,79008.9003480073,84545.6336563414,16.6666666666667,38667.0220166432
10,45,0.06,1,78987.6398505835,80325.8049057698,50,12408.903787539
20,45,0.02,0.75,78946.3261891827,78164.1737477168,16.6666666666667,43036.4102707392
35,45,0.04,0.75,78905.7226317395,75768.734706647,16.6666666666667,66840.830709989
15,40,0.04,0.25,78900.7228076134,86290.9876749854,16.6666666666667,42522.4245353406
30,35,0.03,1,78865.6747794189,68822.1235412949,33.3333333333333,50915.2348670029
35,45,0.04,0.5,78865.506353201,75277.3208682617,0,69193.6172898292
40,40,0.05,0.5,78840.9303997879,76436.2319301683,16.6666666666667,57711.8748307371
30,35,0.06,0.5,78828.8522660028,90708.7681269925,33.3333333333333,26406.6756328869
20,45,0.08,0.5,78816.2480151751,67539.7183696088,16.6666666666667,55837.4460129082
20,40,0.01,1,78801.7359291147,60900.1591134191,16.6666666666667,29095.970031662
40,45,0.04,1,78790.7334829794,78432.7773491617,16.6666666666667,41593.7965988349
20,45,0.01,0.5,78746.2048274629,75143.3714811826,16.6666666666667,46477.1699949753
35,45,0.01,0.25,78742.4438226501,77102.8879766553,16.6666666666667,53380.5308746862
20,45,0.02,1,78732.7962623806,79516.7210077885,33.3333333333333,40752.3954074049
35,55,0.02,0.75,78707.6116860584,83872.3189002328,33.3333333333333,43705.7829147991
40,40,0.04,0.5,78676.8010000927,81753.5330721107,0,53857.1367260897
15,55,0.01,0.5,78673.5184186151,61936.4723397123,33.3333333333333,23120.5246139103
40,55,0.1,0.75,78664.419280622,62292.823525827,33.3333333333333,33155.7660596448
30,55,0.06,0.75,78649.3600097662,62604.1381791419,33.3333333333333,46766.3656687323
20,65,0.02,1,78633.1060446312,73380.7205334461,33.3333333333333,48129.6303210258
20,35,0.03,0.25,78631.5189419503,73415.4222205208,50,31646.2946801801
10,70,0.02,1,78606.9487408429,95800.6166119581,50,5866.86864813566
10,55,0.05,0.5,78586.4004293021,75413.2233949393,33.3333333333333,18661.4025386906
35,55,0.02,0.5,78582.5890536072,80870.4203473745,16.6666666666667,49003.5612651637
10,30,0.05,0.25,78556.7983712395,74552.6263955104,33.3333333333333,17415.5871984506
30,55,0.03,0.5,78523.5067160781,68032.6196867983,33.3333333333333,44572.7971861538
35,45,0.01,0.5,78513.1731517154,83216.9123014236,0,55761.4958049559
10,45,0.01,0.5,78460.7673519983,89527.7124937871,16.6666666666667,14454.8084285307
10,70,0.03,1,78457.9248064677,95450.7278201515,50,5780.71863610149
35,55,0.03,1,78439.6502361665,75013.6999457696,33.3333333333333,45113.5211474681
20,35,0.03,0.5,78378.1102160592,73937.0588936685,33.3333333333333,30136.1243393343
30,35,0.03,0.5,78332.959451467,76435.403048219,33.3333333333333,48905.7737196803
10,70,0.04,1,78311.4975386669,95100.8390283448,50,5730.16862397194
10,30,0.01,0.25,78205.9721111892,75270.3310183901,33.3333333333333,33378.4141093516
20,40,0.03,1,78177.3075999815,72248.9060968765,16.6666666666667,46034.9129064631
10,70,0.05,1,78168.865270863,94750.950236538,50,5677.74861148
20,45,0.08,0.75,78151.9629998373,67231.831883529,33.3333333333333,53240.6358466929
30,35,0.04,1,78127.2944689888,76546.0051963067,33.3333333333333,42895.1539806557
40,55,0.02,1,78110.1246744941,73065.3809994408,16.6666666666667,43853.9289693021
35,50,0.07,1,78074.3599347802,74228.8282306534,16.6666666666667,43886.6392493344
35,40,0.03,0.75,78073.5553055861,88044.6358303116,0,28534.211663605
35,40,0.03,0.25,78059.3576125771,81074.5046827849,16.6666666666667,22786.9436376547
20,45,0.06,0.5,78045.9994391868,79526.9346075535,16.6666666666667,45917.2100538272
35,40,0.03,0.5,78000.6185572492,86806.4009431971,0,25397.3349817362
15,40,0.01,0.25,77977.7403886752,48137.2860334566,16.6666666666667,35047.3128367603
10,55,0.04,0.5,77966.1931914142,75981.857488932,33.3333333333333,18661.4167386901
10,55,0.06,0.5,77959.8560853972,70770.8628717827,33.3333333333333,18661.388338691
25,55,0.1,1,77958.8710615277,50526.8685013235,33.3333333333333,25092.9312635541
15,50,0.03,1,77937.1544556724,62361.9449497801,33.3333333333333,15563.5960824585
35,35,0.01,0.25,77933.4764931127,91782.4144615602,33.3333333333333,26306.5994601723
20,45,0.02,0.25,77891.8912324881,72031.6523270962,33.3333333333333,46331.8064565319
40,45,0.07,0.25,77870.8705675987,76889.0507365665,16.6666666666667,49480.1972076416
20,55,0.07,0.25,77851.5863341478,58000.3133785184,33.3333333333333,48109.393815249
20,65,0.05,1,77828.1620815535,70491.3771587789,33.3333333333333,48129.6303210258
10,70,0.01,1,77824.4583515335,87948.7025319937,50,9631.260500412
40,55,0.05,0.25,77798.1224588026,72943.2210642209,16.6666666666667,49814.7117028895
35,55,0.02,0.25,77785.3976383951,73358.5146949991,16.6666666666667,48963.9567184552
20,65,0.08,1,77775.8779925672,79698.3394740892,16.6666666666667,48129.6303210258
40,55,0.07,0.5,77775.5945580817,74179.1174710178,16.6666666666667,50456.7234874279
15,45,0.03,0.25,77773.5130242867,56676.0536507276,33.3333333333333,45024.4980669129
35,55,0.04,0.5,77759.9901534932,70223.5906390494,16.6666666666667,59241.5268029686
20,55,0.06,0.5,77741.2842736962,56674.5472031671,33.3333333333333,39658.5211632148
25,35,0.01,1,77715.0258453267,78891.2597247231,0,51962.2598999715
35,50,0.06,1,77694.647341553,71374.3413223198,16.6666666666667,40135.0518463921
40,45,0.09,1,77664.6018941259,65805.6784896481,33.3333333333333,28945.4361431957
30,40,0.02,0.5,77661.6421275696,81101.7634039289,33.3333333333333,37416.1902917004
35,45,0.07,0.75,77654.4112564417,70319.485907029,33.3333333333333,48964.589405247
25,40,0.01,1,77628.1522647643,60094.3190404285,33.3333333333333,41264.5662622619
20,30,0.01,1,77555.3891239375,63913.3409275109,33.3333333333333,37510.7592360639
20,45,0.07,0.5,77553.4876037594,79188.1538543177,16.6666666666667,44703.5140080393
10,40,0.01,1,77519.9886376815,47021.4934442538,16.6666666666667,23379.7793116021
25,35,0.02,0.5,77460.144210095,85700.0935420252,0,47754.3440023661
20,65,0.03,1,77451.808780609,71975.5567229021,33.3333333333333,48129.6303210258
20,40,0.07,0.5,77427.9346484497,75631.9279848526,16.6666666666667,46572.9540814921
35,55,0.05,0.5,77405.4250105449,73313.3706797086,16.6666666666667,52191.3719705319
40,55,0.04,0.75,77379.2216742798,73661.6045720131,16.6666666666667,53694.9358644339
40,55,0.01,0.5,77363.8952926209,71354.3462223882,16.6666666666667,51226.0529281365
40,55,0.07,1,77348.3861995542,72668.9835543955,16.6666666666667,44122.9591760367
30,35,0.02,0.75,77304.4874060247,68808.1425887863,33.3333333333333,32669.2187382364
30,55,0.06,0.5,77298.1664278071,62465.5578573791,33.3333333333333,44763.853613368
15,40,0.06,0.5,77259.7078343508,76886.9060894626,16.6666666666667,51459.0414813236
30,35,0.02,0.25,77242.7822353075,73064.1205613793,33.3333333333333,39014.9991163218
30,55,0.03,0.25,77229.7702934065,66363.3699849939,33.3333333333333,43608.666090542
35,55,0.04,0.75,77164.561440441,72529.0154433718,16.6666666666667,53369.9575128071
30,40,0.02,0.25,77142.3894413797,82423.8386964598,33.3333333333333,39881.0418831706
25,65,0.1,1,77070.5807471037,70240.9211843967,33.3333333333333,48129.6303210258
20,30,0.06,0.75,77067.3977356587,60343.6566882098,16.6666666666667,46865.8850539374
10,40,0.04,0.5,77062.2801656818,74231.1361852096,16.6666666666667,51357.1542528421
10,40,0.03,0.75,77059.5778299927,64307.6024065272,33.3333333333333,17107.6853095072
20,55,0.01,1,77055.5990400473,78931.3346084803,16.6666666666667,36286.8478224725
10,40,0.05,0.5,77046.4621519903,80184.6838694949,0,50603.3821700793
20,65,0.06,1,76961.4753293816,69353.6773741674,16.6666666666667,48129.6303210258
30,55,0.04,0.75,76925.4847883656,69677.4572717191,16.6666666666667,51717.1303466645
40,45,0.07,0.5,76920.2889720636,65885.4255308122,16.6666666666667,52910.8188057018
40,40,0.01,1,76911.4531472323,75909.4563089488,16.6666666666667,45149.5110613036
20,30,0.06,1,76910.9588453324,65183.8486278319,16.6666666666667,44296.2066972541
35,45,0.02,1,76896.1995309864,63145.1008383822,16.6666666666667,43313.4633140087
35,55,0.06,0.5,76889.6307750842,68381.8605226543,16.6666666666667,43253.6987901059
35,55,0.06,0.75,76870.7080995519,75168.6782729908,16.6666666666667,40280.3254388111
20,45,0.08,0.25,76868.3900460056,69457.1912905967,16.6666666666667,52989.1593320417
40,40,0.04,0.75,76859.0246969901,77399.7846110007,0,53637.4809512991
40,55,0.07,0.75,76845.5826799443,77108.4837121646,16.6666666666667,45119.2155400694
35,45,0.03,1,76769.7175120133,72861.0460450103,16.6666666666667,40558.7292304742
25,55,0.1,0.5,76740.5098312447,63121.5048068101,33.3333333333333,33347.6575386599
15,55,0.1,0.25,76724.0972830667,68432.2643762982,33.3333333333333,25593.7982227305
15,45,0.04,0.25,76691.7781328939,60014.5815887874,33.3333333333333,41077.9183167434
25,60,0.02,0.25,76682.5129541887,77944.3197695212,33.3333333333333,33539.7208901149
40,35,0.04,0.75,76681.5294112177,70951.3297976175,16.6666666666667,43805.5843837964
20,40,0.06,0.75,76665.8144502743,73339.0805856611,0,62143.2279347697
25,45,0.05,0.25,76644.4639092476,76184.6938648557,16.6666666666667,41049.7620739549
20,40,0.09,0.25,76592.0253278667,82236.2342031355,33.3333333333333,36201.8459260964
35,45,0.01,0.75,76565.1288920599,81317.9432928967,0,55068.3107036877
40,55,0.08,0.25,76520.4132320137,69817.8353675488,16.6666666666667,55363.446566948
35,35,0.06,1,76516.4952230458,73533.421770668,16.6666666666667,44448.8622151637
10,35,0.02,0.75,76404.6682397258,78230.4320728418,16.6666666666667,39364.9924255956
25,55,0.1,0.75,76374.0833956606,66296.3258566664,33.3333333333333,29717.1938058749
35,60,0.1,1,76368.8066607237,82291.1051321507,0,49518.9483479381
35,45,0.06,0.5,76367.0302722953,84366.3441537249,16.6666666666667,41133.2702009236
20,40,0.05,0.25,76355.5937622262,74335.6860844597,16.6666666666667,42688.7814499465
35,50,0.05,1,76295.2667038877,64031.0293946996,16.6666666666667,45330.1121986627
40,45,0.08,0.5,76293.1338570412,66026.192079744,16.6666666666667,46396.7359187574
20,40,0.06,0.5,76208.7556636988,76542.9093073857,0,40697.7215845677
30,40,0.01,0.25,76169.6347593508,82153.511624826,16.6666666666667,40522.2397692454
15,55,0.07,0.25,76130.98517712,51604.1722351488,33.3333333333333,32119.1300829605
35,45,0.04,0.25,76124.9775765875,70338.6722211893,0,66685.7532952743
20,65,0.07,1,76096.3988748018,68214.930586561,16.6666666666667,48129.6303210258
35,55,0.04,1,76082.087024659,69349.9897132253,16.6666666666667,53120.2691890627
20,35,0.03,1,76044.8000712016,55125.6261554748,33.3333333333333,29219.5561160965
15,30,0.05,0.25,76016.3713223227,75472.23007465,33.3333333333333,20145.8280244184
35,45,0.09,1,76009.85443443,81744.6403462148,16.6666666666667,29081.2935197353
35,55,0.05,1,75993.9340412597,69022.6655601799,16.6666666666667,44361.9858932942
20,40,0.09,0.5,75985.8983309019,75693.6033892332,0,56276.7322744539
35,45,0.07,0.5,75955.1178495815,68979.8313078255,16.6666666666667,53821.6345105864
35,55,0.02,1,75947.2805174613,75073.5934258795,33.3333333333333,36803.8740572977
25,65,0.07,1,75932.4392096992,74063.3299871206,16.6666666666667,48129.6303210258
40,40,0.02,1,75927.5223992966,68768.2663736951,16.6666666666667,60214.4549799072
25,60,0.02,0.75,75893.4856149575,79421.9857202139,16.6666666666667,31622.8029745814
15,55,0.06,0.25,75813.1653285696,51934.3483090781,33.3333333333333,34879.0239354664
30,35,0.02,0.5,75773.3575147522,67718.6009089845,33.3333333333333,35879.5883732009
35,55,0.01,0.75,75749.4502965827,79805.1969672574,16.6666666666667,45544.4292732594
40,45,0.08,0.75,75741.2367463311,64697.1490103105,16.6666666666667,40655.3479394686
20,55,0.01,0.75,75701.2855463364,67828.9735538501,16.6666666666667,40310.9094143474
15,55,0.05,0.25,75670.1580024924,55356.9845593339,33.3333333333333,35323.8117828644
40,40,0.02,0.25,75637.7919588548,70583.7409957233,16.6666666666667,59284.3231209021
30,55,0.09,0.5,75564.8013221485,68708.3192001846,33.3333333333333,29150.052710039
10,35,0.04,1,75556.3999148478,70976.6079895258,33.3333333333333,26441.2843945408
15,40,0.09,0.5,75483.4341114862,73386.1414517,16.6666666666667,45797.8631884134
20,55,0.08,0.25,75479.3864468083,57522.8700457717,33.3333333333333,48617.1199435168
20,45,0.02,0.5,75410.0278995531,78569.650307636,16.6666666666667,45041.5982220429
25,55,0.09,1,75346.5061120905,60925.0260721681,16.6666666666667,26903.9806679881
40,55,0.01,1,75287.5937033967,67570.6561909872,33.3333333333333,41783.3751942038
20,35,0.04,1,75144.7779883144,55337.4655621862,33.3333333333333,22456.7316043794
20,45,0.04,0.5,75065.5836714863,82988.5618444955,0,47082.5031352314
30,35,0.06,0.25,75053.1047544623,72991.8731905454,33.3333333333333,34460.8782491791
20,55,0.1,0.25,75043.8727178557,76494.2179451335,16.6666666666667,35801.8961446196
10,50,0.01,0.75,75026.4824402799,73015.3218560655,16.6666666666667,19337.7116629255
40,45,0.02,0.25,75006.3639272305,76554.208796948,0,53148.9901502352
30,55,0.07,0.5,75005.4568794834,63160.8471678266,33.3333333333333,38104.4620576147
35,55,0.03,0.25,74941.7491637003,66024.6603414576,16.6666666666667,53295.2083415761
40,35,0.05,0.75,74928.8851801451,77777.0179288235,16.6666666666667,42261.0019642639
25,35,0.03,0.5,74921.7304185399,72117.6754724484,16.6666666666667,42110.3134882355
40,55,0.07,0.25,74897.3474990589,66450.7127692421,16.6666666666667,50882.7610585102
40,35,0.06,0.5,74886.5172722216,70032.0791443414,16.6666666666667,47714.8194527447
20,40,0.07,0.25,74854.7954385744,77848.516106348,16.6666666666667,29747.5549247357
40,50,0.09,1,74823.6847948065,72662.0543833506,33.3333333333333,29827.1041765332
15,40,0.08,0.5,74816.5852429549,77907.3342385146,16.6666666666667,42849.4222384894
30,55,0.04,0.25,74770.2090840273,64355.2915054831,33.3333333333333,49403.1790616938
30,55,0.04,0.5,74753.0798789375,67325.7469804808,16.6666666666667,49604.3770424569
20,40,0.06,0.25,74680.3805764995,77114.6340176806,16.6666666666667,31476.6497851783
25,35,0.04,0.75,74662.6912505201,50422.6211642109,16.6666666666667,27554.0485220051
40,35,0.06,0.75,74634.8880404396,78140.8590661341,0,44132.976738789
15,35,0.02,0.25,74630.4134267617,72688.2385115001,16.6666666666667,37029.9375537648
15,30,0.01,0.75,74524.22412757,59482.9648740751,33.3333333333333,34754.8672613573
30,40,0.03,1,74496.2724779284,74189.705115223,0,46067.9134281755
35,55,0.01,0.5,74485.5998342423,77571.1687578156,0,48453.2453806028
20,30,0.06,0.5,74459.5709961686,56101.7541684866,16.6666666666667,40598.0703922677
15,55,0.03,0.5,74455.0522876339,55345.1247378061,16.6666666666667,37599.9910967648
20,40,0.05,0.5,74429.1606725635,70717.6224525881,16.6666666666667,50836.0317457682
