"Period","Entry_RSI","Armed_RSI","Stop_Loss","Sell_Pct","Final_Equity"
"2016 - 2021 (COVID Crash)",25,35,0.09,0.25,120079.522735807
"2016 - 2021 (COVID Crash)",30,35,0.09,0.25,70480.4232083833
"2016 - 2021 (COVID Crash)",35,35,0.09,0.25,178558.92280041
"2016 - 2021 (COVID Crash)",40,35,0.09,0.25,47440.0229928711
"2016 - 2021 (COVID Crash)",10,40,0.09,0.25,83158.2371261338
"2016 - 2021 (COVID Crash)",15,40,0.09,0.25,46179.7770160273
"2016 - 2021 (COVID Crash)",20,40,0.09,0.25,45990.4162525928
"2016 - 2021 (COVID Crash)",25,40,0.09,0.25,38727.9164753917
"2016 - 2021 (COVID Crash)",30,40,0.09,0.25,122346.105630135
"2016 - 2021 (COVID Crash)",35,40,0.09,0.25,133519.249801526
"2016 - 2021 (COVID Crash)",40,40,0.09,0.25,64923.7046050501
"2016 - 2021 (COVID Crash)",10,45,0.09,0.25,67724.1333794773
"2016 - 2021 (COVID Crash)",15,45,0.09,0.25,64816.2410388094
"2016 - 2021 (COVID Crash)",20,45,0.09,0.25,86670.1773378337
"2016 - 2021 (COVID Crash)",25,45,0.09,0.25,83280.9834354511
"2016 - 2021 (COVID Crash)",30,45,0.09,0.25,84420.1302597639
"2016 - 2021 (COVID Crash)",35,45,0.09,0.25,108831.501804822
"2016 - 2021 (COVID Crash)",40,45,0.09,0.25,68053.0843800846
"2016 - 2021 (COVID Crash)",10,50,0.09,0.25,99358.3857065272
"2016 - 2021 (COVID Crash)",15,50,0.09,0.25,95705.918553105
"2016 - 2021 (COVID Crash)",20,50,0.09,0.25,86659.6897810209
"2016 - 2021 (COVID Crash)",25,50,0.09,0.25,53782.2151216733
"2016 - 2021 (COVID Crash)",30,50,0.09,0.25,54666.1092685896
"2016 - 2021 (COVID Crash)",35,50,0.09,0.25,64892.6409512532
"2016 - 2021 (COVID Crash)",40,50,0.09,0.25,55301.3028852344
"2016 - 2021 (COVID Crash)",10,55,0.09,0.25,137947.094768795
"2016 - 2021 (COVID Crash)",15,55,0.09,0.25,139622.623294052
"2016 - 2021 (COVID Crash)",20,55,0.09,0.25,101820.100167992
"2016 - 2021 (COVID Crash)",25,55,0.09,0.25,113586.668041949
"2016 - 2021 (COVID Crash)",30,55,0.09,0.25,100040.377951214
"2016 - 2021 (COVID Crash)",35,55,0.09,0.25,89136.1486916411
"2016 - 2021 (COVID Crash)",40,55,0.09,0.25,100713.557420065
"2016 - 2021 (COVID Crash)",10,60,0.09,0.25,78411.7308640906
"2016 - 2021 (COVID Crash)",15,60,0.09,0.25,96182.9259089103
"2016 - 2021 (COVID Crash)",20,60,0.09,0.25,73129.6020960215
"2016 - 2021 (COVID Crash)",25,60,0.09,0.25,40488.7851915109
"2016 - 2021 (COVID Crash)",30,60,0.09,0.25,45829.8891091642
"2016 - 2021 (COVID Crash)",35,60,0.09,0.25,64141.9908174818
"2016 - 2021 (COVID Crash)",40,60,0.09,0.25,89967.2171968043
"2016 - 2021 (COVID Crash)",10,65,0.09,0.25,142048.541345261
"2016 - 2021 (COVID Crash)",15,65,0.09,0.25,142047.653245135
"2016 - 2021 (COVID Crash)",20,65,0.09,0.25,146835.714646178
"2016 - 2021 (COVID Crash)",25,65,0.09,0.25,113173.402126207
"2016 - 2021 (COVID Crash)",30,65,0.09,0.25,84563.0946363375
"2016 - 2021 (COVID Crash)",35,65,0.09,0.25,93712.5573558554
"2016 - 2021 (COVID Crash)",40,65,0.09,0.25,104498.386192499
"2016 - 2021 (COVID Crash)",10,70,0.09,0.25,100809.788520427
"2016 - 2021 (COVID Crash)",15,70,0.09,0.25,80770.0005155635
"2016 - 2021 (COVID Crash)",20,70,0.09,0.25,82076.9727431846
"2016 - 2021 (COVID Crash)",25,70,0.09,0.25,136245.817406259
"2016 - 2021 (COVID Crash)",30,70,0.09,0.25,140054.283492901
"2016 - 2021 (COVID Crash)",35,70,0.09,0.25,141370.633114924
"2016 - 2021 (COVID Crash)",40,70,0.09,0.25,169144.331165999
"2016 - 2021 (COVID Crash)",10,30,0.1,0.25,49073.4022883749
"2016 - 2021 (COVID Crash)",15,30,0.1,0.25,49053.0699858379
"2016 - 2021 (COVID Crash)",20,30,0.1,0.25,41139.3431417322
"2016 - 2021 (COVID Crash)",25,30,0.1,0.25,63483.5601432276
"2016 - 2021 (COVID Crash)",30,30,0.1,0.25,37292.9946051335
"2016 - 2021 (COVID Crash)",35,30,0.1,0.25,52194.0307207251
"2016 - 2021 (COVID Crash)",40,30,0.1,0.25,41382.8414041138
"2016 - 2021 (COVID Crash)",10,35,0.1,0.25,202710.02584327
"2016 - 2021 (COVID Crash)",15,35,0.1,0.25,226312.644670997
"2016 - 2021 (COVID Crash)",20,35,0.1,0.25,127958.091312874
"2016 - 2021 (COVID Crash)",25,35,0.1,0.25,114609.333148692
"2016 - 2021 (COVID Crash)",30,35,0.1,0.25,62876.0292158595
"2016 - 2021 (COVID Crash)",35,35,0.1,0.25,51615.485240404
"2016 - 2021 (COVID Crash)",40,35,0.1,0.25,39306.8205033952
"2016 - 2021 (COVID Crash)",10,40,0.1,0.25,56984.3601110175
"2016 - 2021 (COVID Crash)",15,40,0.1,0.25,55474.4721728945
"2016 - 2021 (COVID Crash)",20,40,0.1,0.25,42813.1174420637
"2016 - 2021 (COVID Crash)",25,40,0.1,0.25,45443.147166518
"2016 - 2021 (COVID Crash)",30,40,0.1,0.25,86765.2099598604
"2016 - 2021 (COVID Crash)",35,40,0.1,0.25,112418.443388022
"2016 - 2021 (COVID Crash)",40,40,0.1,0.25,42557.0466892508
"2016 - 2021 (COVID Crash)",10,45,0.1,0.25,36036.5259475464
"2016 - 2021 (COVID Crash)",15,45,0.1,0.25,36048.4167317027
"2016 - 2021 (COVID Crash)",20,45,0.1,0.25,95327.1448660854
"2016 - 2021 (COVID Crash)",25,45,0.1,0.25,69324.9377920086
"2016 - 2021 (COVID Crash)",30,45,0.1,0.25,66579.2408311141
"2016 - 2021 (COVID Crash)",35,45,0.1,0.25,89848.9295368821
"2016 - 2021 (COVID Crash)",40,45,0.1,0.25,150186.659141944
"2016 - 2021 (COVID Crash)",10,50,0.1,0.25,99064.0792205602
"2016 - 2021 (COVID Crash)",15,50,0.1,0.25,95318.1211848047
"2016 - 2021 (COVID Crash)",20,50,0.1,0.25,75806.2068742141
"2016 - 2021 (COVID Crash)",25,50,0.1,0.25,63287.0102504864
"2016 - 2021 (COVID Crash)",30,50,0.1,0.25,65483.7326117679
"2016 - 2021 (COVID Crash)",35,50,0.1,0.25,39229.7600449622
"2016 - 2021 (COVID Crash)",40,50,0.1,0.25,52629.4445779664
"2016 - 2021 (COVID Crash)",10,55,0.1,0.25,132895.487939322
"2016 - 2021 (COVID Crash)",15,55,0.1,0.25,131216.966446826
"2016 - 2021 (COVID Crash)",20,55,0.1,0.25,85697.3193731767
"2016 - 2021 (COVID Crash)",25,55,0.1,0.25,119938.797674439
"2016 - 2021 (COVID Crash)",30,55,0.1,0.25,98608.6949726712
"2016 - 2021 (COVID Crash)",35,55,0.1,0.25,89082.9937971449
"2016 - 2021 (COVID Crash)",40,55,0.1,0.25,91169.7508177993
"2016 - 2021 (COVID Crash)",10,60,0.1,0.25,78582.5573023614
"2016 - 2021 (COVID Crash)",15,60,0.1,0.25,94911.4255854553
"2016 - 2021 (COVID Crash)",20,60,0.1,0.25,70611.0774317315
"2016 - 2021 (COVID Crash)",25,60,0.1,0.25,35220.4971986938
"2016 - 2021 (COVID Crash)",30,60,0.1,0.25,35498.796787859
"2016 - 2021 (COVID Crash)",35,60,0.1,0.25,51613.1221812061
"2016 - 2021 (COVID Crash)",40,60,0.1,0.25,70581.3294511161
"2016 - 2021 (COVID Crash)",10,65,0.1,0.25,142048.541345261
"2016 - 2021 (COVID Crash)",15,65,0.1,0.25,142047.622345136
"2016 - 2021 (COVID Crash)",20,65,0.1,0.25,130701.27446261
"2016 - 2021 (COVID Crash)",25,65,0.1,0.25,111396.562704768
"2016 - 2021 (COVID Crash)",30,65,0.1,0.25,89858.0568036032
"2016 - 2021 (COVID Crash)",35,65,0.1,0.25,96771.3908098838
"2016 - 2021 (COVID Crash)",40,65,0.1,0.25,101669.829354265
"2016 - 2021 (COVID Crash)",10,70,0.1,0.25,100809.788520427
"2016 - 2021 (COVID Crash)",15,70,0.1,0.25,79882.5360398006
"2016 - 2021 (COVID Crash)",20,70,0.1,0.25,81175.0697154713
"2016 - 2021 (COVID Crash)",25,70,0.1,0.25,134751.36983551
"2016 - 2021 (COVID Crash)",30,70,0.1,0.25,138526.73110296
"2016 - 2021 (COVID Crash)",35,70,0.1,0.25,139800.633984544
"2016 - 2021 (COVID Crash)",40,70,0.1,0.25,166924.58654997
"2016 - 2021 (COVID Crash)",10,30,0.01,0.5,55970.1297519827
"2016 - 2021 (COVID Crash)",15,30,0.01,0.5,65096.0745794988
"2016 - 2021 (COVID Crash)",20,30,0.01,0.5,76420.8804889166
"2016 - 2021 (COVID Crash)",25,30,0.01,0.5,102111.064216645
"2016 - 2021 (COVID Crash)",30,30,0.01,0.5,71349.8422247505
"2016 - 2021 (COVID Crash)",35,30,0.01,0.5,91009.6524806606
"2016 - 2021 (COVID Crash)",40,30,0.01,0.5,118887.755647913
"2016 - 2021 (COVID Crash)",10,35,0.01,0.5,64763.0581673872
"2016 - 2021 (COVID Crash)",15,35,0.01,0.5,56787.6621919829
"2016 - 2021 (COVID Crash)",20,35,0.01,0.5,70521.1546574104
"2016 - 2021 (COVID Crash)",25,35,0.01,0.5,100289.972077955
"2016 - 2021 (COVID Crash)",30,35,0.01,0.5,80145.5228980193
"2016 - 2021 (COVID Crash)",35,35,0.01,0.5,122722.923852516
"2016 - 2021 (COVID Crash)",40,35,0.01,0.5,121816.258935436
"2016 - 2021 (COVID Crash)",10,40,0.01,0.5,27009.7182303956
"2016 - 2021 (COVID Crash)",15,40,0.01,0.5,39909.777544888
"2016 - 2021 (COVID Crash)",20,40,0.01,0.5,49453.1808038715
"2016 - 2021 (COVID Crash)",25,40,0.01,0.5,52863.7392025027
"2016 - 2021 (COVID Crash)",30,40,0.01,0.5,42913.7148270833
"2016 - 2021 (COVID Crash)",35,40,0.01,0.5,121424.959803905
"2016 - 2021 (COVID Crash)",40,40,0.01,0.5,56307.2215568107
"2016 - 2021 (COVID Crash)",10,45,0.01,0.5,90972.0140823877
"2016 - 2021 (COVID Crash)",15,45,0.01,0.5,80551.0157012104
"2016 - 2021 (COVID Crash)",20,45,0.01,0.5,99417.443833952
"2016 - 2021 (COVID Crash)",25,45,0.01,0.5,140478.674835246
"2016 - 2021 (COVID Crash)",30,45,0.01,0.5,126630.365141763
"2016 - 2021 (COVID Crash)",35,45,0.01,0.5,97740.081852684
"2016 - 2021 (COVID Crash)",40,45,0.01,0.5,73545.6655361073
"2016 - 2021 (COVID Crash)",10,50,0.01,0.5,61418.1334360746
"2016 - 2021 (COVID Crash)",15,50,0.01,0.5,52091.3311638099
"2016 - 2021 (COVID Crash)",20,50,0.01,0.5,86460.5066962466
"2016 - 2021 (COVID Crash)",25,50,0.01,0.5,95538.4992545197
"2016 - 2021 (COVID Crash)",30,50,0.01,0.5,73827.621358867
"2016 - 2021 (COVID Crash)",35,50,0.01,0.5,52283.5612418753
"2016 - 2021 (COVID Crash)",40,50,0.01,0.5,72963.1816117612
"2016 - 2021 (COVID Crash)",10,55,0.01,0.5,124725.429700978
"2016 - 2021 (COVID Crash)",15,55,0.01,0.5,110810.024042268
"2016 - 2021 (COVID Crash)",20,55,0.01,0.5,87546.1131464195
"2016 - 2021 (COVID Crash)",25,55,0.01,0.5,114348.744336477
"2016 - 2021 (COVID Crash)",30,55,0.01,0.5,125574.274128649
"2016 - 2021 (COVID Crash)",35,55,0.01,0.5,95987.5237598836
"2016 - 2021 (COVID Crash)",40,55,0.01,0.5,51226.0529281365
"2016 - 2021 (COVID Crash)",10,60,0.01,0.5,76071.8691172361
"2016 - 2021 (COVID Crash)",15,60,0.01,0.5,62613.8220443264
"2016 - 2021 (COVID Crash)",20,60,0.01,0.5,44061.7471925664
"2016 - 2021 (COVID Crash)",25,60,0.01,0.5,73317.5204003146
"2016 - 2021 (COVID Crash)",30,60,0.01,0.5,108226.454957191
"2016 - 2021 (COVID Crash)",35,60,0.01,0.5,131392.694198956
"2016 - 2021 (COVID Crash)",40,60,0.01,0.5,106347.21604392
"2016 - 2021 (COVID Crash)",10,65,0.01,0.5,98640.2894605508
"2016 - 2021 (COVID Crash)",15,65,0.01,0.5,129082.111877438
"2016 - 2021 (COVID Crash)",20,65,0.01,0.5,87844.2092730832
"2016 - 2021 (COVID Crash)",25,65,0.01,0.5,78706.8067085492
"2016 - 2021 (COVID Crash)",30,65,0.01,0.5,94238.9119936719
"2016 - 2021 (COVID Crash)",35,65,0.01,0.5,96479.2140112614
"2016 - 2021 (COVID Crash)",40,65,0.01,0.5,139901.327145627
"2016 - 2021 (COVID Crash)",10,70,0.01,0.5,76085.3433312905
"2016 - 2021 (COVID Crash)",15,70,0.01,0.5,83369.8978361618
"2016 - 2021 (COVID Crash)",20,70,0.01,0.5,127601.871767236
"2016 - 2021 (COVID Crash)",25,70,0.01,0.5,134584.87057372
"2016 - 2021 (COVID Crash)",30,70,0.01,0.5,131160.48637208
"2016 - 2021 (COVID Crash)",35,70,0.01,0.5,138238.65398123
"2016 - 2021 (COVID Crash)",40,70,0.01,0.5,158306.869807725
"2016 - 2021 (COVID Crash)",10,30,0.02,0.5,46173.5446514773
"2016 - 2021 (COVID Crash)",15,30,0.02,0.5,46173.5446514773
"2016 - 2021 (COVID Crash)",20,30,0.02,0.5,55037.019173572
"2016 - 2021 (COVID Crash)",25,30,0.02,0.5,100775.477967186
"2016 - 2021 (COVID Crash)",30,30,0.02,0.5,108343.120820229
"2016 - 2021 (COVID Crash)",35,30,0.02,0.5,103768.46537264
"2016 - 2021 (COVID Crash)",40,30,0.02,0.5,98814.3105558157
"2016 - 2021 (COVID Crash)",10,35,0.02,0.5,75544.1726095301
"2016 - 2021 (COVID Crash)",15,35,0.02,0.5,69869.6068189996
"2016 - 2021 (COVID Crash)",20,35,0.02,0.5,74773.9185134893
"2016 - 2021 (COVID Crash)",25,35,0.02,0.5,56058.5761612034
"2016 - 2021 (COVID Crash)",30,35,0.02,0.5,56851.2976715049
"2016 - 2021 (COVID Crash)",35,35,0.02,0.5,132064.774055123
"2016 - 2021 (COVID Crash)",40,35,0.02,0.5,118056.03379386
"2016 - 2021 (COVID Crash)",10,40,0.02,0.5,54221.0998370489
"2016 - 2021 (COVID Crash)",15,40,0.02,0.5,46200.5598615939
"2016 - 2021 (COVID Crash)",20,40,0.02,0.5,48009.2251580369
"2016 - 2021 (COVID Crash)",25,40,0.02,0.5,65575.5761611065
"2016 - 2021 (COVID Crash)",30,40,0.02,0.5,37416.1902917004
"2016 - 2021 (COVID Crash)",35,40,0.02,0.5,121130.772525537
"2016 - 2021 (COVID Crash)",40,40,0.02,0.5,58548.8119739213
"2016 - 2021 (COVID Crash)",10,45,0.02,0.5,88862.8410571176
"2016 - 2021 (COVID Crash)",15,45,0.02,0.5,69709.8683825201
"2016 - 2021 (COVID Crash)",20,45,0.02,0.5,111461.797587487
"2016 - 2021 (COVID Crash)",25,45,0.02,0.5,195592.881230845
"2016 - 2021 (COVID Crash)",30,45,0.02,0.5,163749.329600809
"2016 - 2021 (COVID Crash)",35,45,0.02,0.5,71899.0945837253
"2016 - 2021 (COVID Crash)",40,45,0.02,0.5,46606.5544884943
"2016 - 2021 (COVID Crash)",10,50,0.02,0.5,79856.1352475709
"2016 - 2021 (COVID Crash)",15,50,0.02,0.5,79008.3100015536
"2016 - 2021 (COVID Crash)",20,50,0.02,0.5,114036.595024816
"2016 - 2021 (COVID Crash)",25,50,0.02,0.5,96478.7841789413
"2016 - 2021 (COVID Crash)",30,50,0.02,0.5,86104.1404314634
"2016 - 2021 (COVID Crash)",35,50,0.02,0.5,71367.1380434882
"2016 - 2021 (COVID Crash)",40,50,0.02,0.5,62855.6512486338
"2016 - 2021 (COVID Crash)",10,55,0.02,0.5,76668.94749616
"2016 - 2021 (COVID Crash)",15,55,0.02,0.5,70736.699881359
"2016 - 2021 (COVID Crash)",20,55,0.02,0.5,122870.831353509
"2016 - 2021 (COVID Crash)",25,55,0.02,0.5,83805.6869464895
"2016 - 2021 (COVID Crash)",30,55,0.02,0.5,127564.355215802
"2016 - 2021 (COVID Crash)",35,55,0.02,0.5,110454.261752716
"2016 - 2021 (COVID Crash)",40,55,0.02,0.5,88763.3363304185
"2016 - 2021 (COVID Crash)",10,60,0.02,0.5,83589.2799536157
"2016 - 2021 (COVID Crash)",15,60,0.02,0.5,64092.4716544712
"2016 - 2021 (COVID Crash)",20,60,0.02,0.5,46174.9186711857
"2016 - 2021 (COVID Crash)",25,60,0.02,0.5,72476.0788896289
"2016 - 2021 (COVID Crash)",30,60,0.02,0.5,112812.447413148
"2016 - 2021 (COVID Crash)",35,60,0.02,0.5,133651.51825318
"2016 - 2021 (COVID Crash)",40,60,0.02,0.5,114788.528939844
"2016 - 2021 (COVID Crash)",10,65,0.02,0.5,98115.8918642059
"2016 - 2021 (COVID Crash)",15,65,0.02,0.5,100657.52662553
"2016 - 2021 (COVID Crash)",20,65,0.02,0.5,84738.342830651
"2016 - 2021 (COVID Crash)",25,65,0.02,0.5,72243.3843174844
"2016 - 2021 (COVID Crash)",30,65,0.02,0.5,90344.1327453306
"2016 - 2021 (COVID Crash)",35,65,0.02,0.5,98999.0407295963
"2016 - 2021 (COVID Crash)",40,65,0.02,0.5,127389.686325787
"2016 - 2021 (COVID Crash)",10,70,0.02,0.5,75316.7973492873
"2016 - 2021 (COVID Crash)",15,70,0.02,0.5,82527.7828591597
"2016 - 2021 (COVID Crash)",20,70,0.02,0.5,126300.366658396
"2016 - 2021 (COVID Crash)",25,70,0.02,0.5,133219.348480138
"2016 - 2021 (COVID Crash)",30,70,0.02,0.5,129252.024352841
"2016 - 2021 (COVID Crash)",35,70,0.02,0.5,132979.971824431
"2016 - 2021 (COVID Crash)",40,70,0.02,0.5,167957.747189285
"2016 - 2021 (COVID Crash)",10,30,0.03,0.5,32456.3559520829
"2016 - 2021 (COVID Crash)",15,30,0.03,0.5,47155.9820442784
"2016 - 2021 (COVID Crash)",20,30,0.03,0.5,103816.828241719
"2016 - 2021 (COVID Crash)",25,30,0.03,0.5,114054.8230234
"2016 - 2021 (COVID Crash)",30,30,0.03,0.5,80131.0191037365
"2016 - 2021 (COVID Crash)",35,30,0.03,0.5,111647.697647403
"2016 - 2021 (COVID Crash)",40,30,0.03,0.5,148599.713994825
"2016 - 2021 (COVID Crash)",10,35,0.03,0.5,105967.05192581
"2016 - 2021 (COVID Crash)",15,35,0.03,0.5,98455.2519997576
"2016 - 2021 (COVID Crash)",20,35,0.03,0.5,93834.082787014
"2016 - 2021 (COVID Crash)",25,35,0.03,0.5,67591.4957030928
"2016 - 2021 (COVID Crash)",30,35,0.03,0.5,64907.733063755
"2016 - 2021 (COVID Crash)",35,35,0.03,0.5,100763.557333209
"2016 - 2021 (COVID Crash)",40,35,0.03,0.5,39602.3073251637
"2016 - 2021 (COVID Crash)",10,40,0.03,0.5,59940.8587005785
"2016 - 2021 (COVID Crash)",15,40,0.03,0.5,50671.5413773191
"2016 - 2021 (COVID Crash)",20,40,0.03,0.5,50582.2510996357
"2016 - 2021 (COVID Crash)",25,40,0.03,0.5,95046.4415281698
"2016 - 2021 (COVID Crash)",30,40,0.03,0.5,69217.9554815989
"2016 - 2021 (COVID Crash)",35,40,0.03,0.5,80908.234062727
"2016 - 2021 (COVID Crash)",40,40,0.03,0.5,75924.3905239418
"2016 - 2021 (COVID Crash)",10,45,0.03,0.5,30036.3872325033
"2016 - 2021 (COVID Crash)",15,45,0.03,0.5,64856.0284994012
"2016 - 2021 (COVID Crash)",20,45,0.03,0.5,130888.635788509
"2016 - 2021 (COVID Crash)",25,45,0.03,0.5,154142.806043414
"2016 - 2021 (COVID Crash)",30,45,0.03,0.5,155330.771725619
"2016 - 2021 (COVID Crash)",35,45,0.03,0.5,98596.634893217
"2016 - 2021 (COVID Crash)",40,45,0.03,0.5,43023.5180516522
"2016 - 2021 (COVID Crash)",10,50,0.03,0.5,72197.651988644
"2016 - 2021 (COVID Crash)",15,50,0.03,0.5,61146.7102377525
"2016 - 2021 (COVID Crash)",20,50,0.03,0.5,67899.4991974616
"2016 - 2021 (COVID Crash)",25,50,0.03,0.5,79399.0886784769
"2016 - 2021 (COVID Crash)",30,50,0.03,0.5,75631.3639978799
"2016 - 2021 (COVID Crash)",35,50,0.03,0.5,70012.1624259654
"2016 - 2021 (COVID Crash)",40,50,0.03,0.5,49614.4355859255
"2016 - 2021 (COVID Crash)",10,55,0.03,0.5,93487.5780469924
"2016 - 2021 (COVID Crash)",15,55,0.03,0.5,86755.9466261721
"2016 - 2021 (COVID Crash)",20,55,0.03,0.5,122533.270077941
"2016 - 2021 (COVID Crash)",25,55,0.03,0.5,75737.1775934133
"2016 - 2021 (COVID Crash)",30,55,0.03,0.5,119168.348940735
"2016 - 2021 (COVID Crash)",35,55,0.03,0.5,89684.5580668213
"2016 - 2021 (COVID Crash)",40,55,0.03,0.5,47270.1806147793
"2016 - 2021 (COVID Crash)",10,60,0.03,0.5,102603.562779373
"2016 - 2021 (COVID Crash)",15,60,0.03,0.5,58219.8277878615
"2016 - 2021 (COVID Crash)",20,60,0.03,0.5,41592.3015902379
"2016 - 2021 (COVID Crash)",25,60,0.03,0.5,69467.4775292322
"2016 - 2021 (COVID Crash)",30,60,0.03,0.5,104019.691841631
"2016 - 2021 (COVID Crash)",35,60,0.03,0.5,122976.929500524
"2016 - 2021 (COVID Crash)",40,60,0.03,0.5,136417.863361617
"2016 - 2021 (COVID Crash)",10,65,0.03,0.5,158946.451940423
"2016 - 2021 (COVID Crash)",15,65,0.03,0.5,158946.451940423
"2016 - 2021 (COVID Crash)",20,65,0.03,0.5,88904.8502189269
"2016 - 2021 (COVID Crash)",25,65,0.03,0.5,87729.6710474383
"2016 - 2021 (COVID Crash)",30,65,0.03,0.5,101572.613086698
"2016 - 2021 (COVID Crash)",35,65,0.03,0.5,102885.388688696
"2016 - 2021 (COVID Crash)",40,65,0.03,0.5,133952.503726547
"2016 - 2021 (COVID Crash)",10,70,0.03,0.5,74548.251367284
"2016 - 2021 (COVID Crash)",15,70,0.03,0.5,81685.6678821575
"2016 - 2021 (COVID Crash)",20,70,0.03,0.5,125025.589796721
"2016 - 2021 (COVID Crash)",25,70,0.03,0.5,131858.076889812
"2016 - 2021 (COVID Crash)",30,70,0.03,0.5,135523.781368793
"2016 - 2021 (COVID Crash)",35,70,0.03,0.5,130996.157580718
"2016 - 2021 (COVID Crash)",40,70,0.03,0.5,171719.692013457
"2016 - 2021 (COVID Crash)",10,30,0.04,0.5,24847.623629055
"2016 - 2021 (COVID Crash)",15,30,0.04,0.5,53398.312787733
"2016 - 2021 (COVID Crash)",20,30,0.04,0.5,77073.274848485
"2016 - 2021 (COVID Crash)",25,30,0.04,0.5,51726.8294821798
"2016 - 2021 (COVID Crash)",30,30,0.04,0.5,58206.1800698285
"2016 - 2021 (COVID Crash)",35,30,0.04,0.5,53373.1760223167
"2016 - 2021 (COVID Crash)",40,30,0.04,0.5,78516.2511358213
"2016 - 2021 (COVID Crash)",10,35,0.04,0.5,122054.796727116
"2016 - 2021 (COVID Crash)",15,35,0.04,0.5,108265.219929058
"2016 - 2021 (COVID Crash)",20,35,0.04,0.5,111346.633426611
"2016 - 2021 (COVID Crash)",25,35,0.04,0.5,58253.5721866017
"2016 - 2021 (COVID Crash)",30,35,0.04,0.5,74567.196429592
"2016 - 2021 (COVID Crash)",35,35,0.04,0.5,72733.9477415657
"2016 - 2021 (COVID Crash)",40,35,0.04,0.5,46611.5213072257
"2016 - 2021 (COVID Crash)",10,40,0.04,0.5,59176.7262433568
"2016 - 2021 (COVID Crash)",15,40,0.04,0.5,53910.2423170242
"2016 - 2021 (COVID Crash)",20,40,0.04,0.5,55756.0184059092
"2016 - 2021 (COVID Crash)",25,40,0.04,0.5,94537.1504937505
"2016 - 2021 (COVID Crash)",30,40,0.04,0.5,76851.0588491755
"2016 - 2021 (COVID Crash)",35,40,0.04,0.5,73791.6784883213
"2016 - 2021 (COVID Crash)",40,40,0.04,0.5,88207.2163721948
"2016 - 2021 (COVID Crash)",10,45,0.04,0.5,36927.9018915242
"2016 - 2021 (COVID Crash)",15,45,0.04,0.5,48308.7171980554
"2016 - 2021 (COVID Crash)",20,45,0.04,0.5,85954.6610811451
"2016 - 2021 (COVID Crash)",25,45,0.04,0.5,135142.935342404
"2016 - 2021 (COVID Crash)",30,45,0.04,0.5,133781.322615135
"2016 - 2021 (COVID Crash)",35,45,0.04,0.5,87095.0364233141
"2016 - 2021 (COVID Crash)",40,45,0.04,0.5,34853.0518778359
"2016 - 2021 (COVID Crash)",10,50,0.04,0.5,95441.0233929822
"2016 - 2021 (COVID Crash)",15,50,0.04,0.5,58293.7120902956
"2016 - 2021 (COVID Crash)",20,50,0.04,0.5,75953.0301292217
"2016 - 2021 (COVID Crash)",25,50,0.04,0.5,67913.1416091109
"2016 - 2021 (COVID Crash)",30,50,0.04,0.5,75804.2313645366
"2016 - 2021 (COVID Crash)",35,50,0.04,0.5,67553.2540777316
"2016 - 2021 (COVID Crash)",40,50,0.04,0.5,52078.9119547748
"2016 - 2021 (COVID Crash)",10,55,0.04,0.5,133154.858111569
"2016 - 2021 (COVID Crash)",15,55,0.04,0.5,128534.63193954
"2016 - 2021 (COVID Crash)",20,55,0.04,0.5,118575.931329797
"2016 - 2021 (COVID Crash)",25,55,0.04,0.5,109761.603163088
"2016 - 2021 (COVID Crash)",30,55,0.04,0.5,99020.5485726547
"2016 - 2021 (COVID Crash)",35,55,0.04,0.5,76465.6420310336
"2016 - 2021 (COVID Crash)",40,55,0.04,0.5,65315.6056328883
"2016 - 2021 (COVID Crash)",10,60,0.04,0.5,101029.25144957
"2016 - 2021 (COVID Crash)",15,60,0.04,0.5,57595.117354255
"2016 - 2021 (COVID Crash)",20,60,0.04,0.5,76744.3484910822
"2016 - 2021 (COVID Crash)",25,60,0.04,0.5,74280.6640044874
"2016 - 2021 (COVID Crash)",30,60,0.04,0.5,98341.5187733168
"2016 - 2021 (COVID Crash)",35,60,0.04,0.5,114832.75884814
"2016 - 2021 (COVID Crash)",40,60,0.04,0.5,163434.123366878
"2016 - 2021 (COVID Crash)",10,65,0.04,0.5,162794.100037251
"2016 - 2021 (COVID Crash)",15,65,0.04,0.5,162794.100037251
"2016 - 2021 (COVID Crash)",20,65,0.04,0.5,87601.6169411798
"2016 - 2021 (COVID Crash)",25,65,0.04,0.5,83870.4929308208
"2016 - 2021 (COVID Crash)",30,65,0.04,0.5,97874.6632362901
"2016 - 2021 (COVID Crash)",35,65,0.04,0.5,95130.3628847623
"2016 - 2021 (COVID Crash)",40,65,0.04,0.5,127470.681692872
"2016 - 2021 (COVID Crash)",10,70,0.04,0.5,73779.7053852808
"2016 - 2021 (COVID Crash)",15,70,0.04,0.5,80843.5529051554
"2016 - 2021 (COVID Crash)",20,70,0.04,0.5,123724.1446883
"2016 - 2021 (COVID Crash)",25,70,0.04,0.5,130492.491296018
"2016 - 2021 (COVID Crash)",30,70,0.04,0.5,134126.66670905
"2016 - 2021 (COVID Crash)",35,70,0.04,0.5,129054.442153718
"2016 - 2021 (COVID Crash)",40,70,0.04,0.5,169132.861238891
"2016 - 2021 (COVID Crash)",10,30,0.05,0.5,27011.9691038704
"2016 - 2021 (COVID Crash)",15,30,0.05,0.5,23586.5969730139
"2016 - 2021 (COVID Crash)",20,30,0.05,0.5,42949.9554787635
